region,weight
HexGrid_12030,0.013513513513513514
HexGrid_12031,0.02702702702702703
HexGrid_12032,0.05405405405405406
HexGrid_12033,0.0
HexGrid_12034,0.0
HexGrid_12035,0.08108108108108109
HexGrid_12036,0.04054054054054054
HexGrid_12037,0.06756756756756757
HexGrid_12038,0.02702702702702703
HexGrid_12039,0.06756756756756757
HexGrid_12040,0.0
HexGrid_12041,0.013513513513513514
HexGrid_12042,0.02702702702702703
HexGrid_12043,0.02702702702702703
HexGrid_12044,0.013513513513513514
HexGrid_12045,0.013513513513513514
HexGrid_12046,0.02702702702702703
HexGrid_12047,0.0945945945945946
HexGrid_12048,0.02702702702702703
HexGrid_12049,0.04054054054054054
HexGrid_12050,0.0
HexGrid_12051,0.0
HexGrid_12052,0.013513513513513514
HexGrid_12053,0.0
HexGrid_12054,0.0
HexGrid_12055,0.0
HexGrid_12056,0.0
HexGrid_12057,0.0
HexGrid_12058,0.0
HexGrid_12059,0.0
HexGrid_12060,0.0
HexGrid_12061,0.0
HexGrid_12062,0.0
HexGrid_12063,0.0
HexGrid_12064,0.0
HexGrid_12065,0.013513513513513514
HexGrid_12066,0.013513513513513514
HexGrid_12067,0.02702702702702703
HexGrid_12068,0.013513513513513514
HexGrid_12069,0.05405405405405406
HexGrid_12070,0.04054054054054054
HexGrid_12071,0.0
HexGrid_12072,0.013513513513513514
HexGrid_12073,0.013513513513513514
HexGrid_12074,0.0
HexGrid_12075,0.0
HexGrid_12076,0.0
HexGrid_12077,0.0
HexGrid_12078,0.0
HexGrid_12079,0.0
HexGrid_12080,0.0
HexGrid_12081,0.0
HexGrid_12082,0.02702702702702703
HexGrid_12083,0.04054054054054054
HexGrid_12084,0.013513513513513514
HexGrid_12085,0.0
HexGrid_12086,0.0
HexGrid_12087,0.013513513513513514
HexGrid_12088,0.013513513513513514
HexGrid_12089,0.0
HexGrid_12090,0.0
HexGrid_12091,0.0
HexGrid_12092,0.0
HexGrid_12093,0.0
HexGrid_12094,0.0
HexGrid_12095,0.0
HexGrid_12096,0.0
HexGrid_12097,0.0
HexGrid_12098,0.0
HexGrid_12099,0.0
HexGrid_12100,0.0
HexGrid_12101,0.0
HexGrid_12102,0.0
HexGrid_12103,0.0
HexGrid_12104,0.013513513513513514
HexGrid_12105,0.013513513513513514
HexGrid_12106,0.0
HexGrid_12107,0.013513513513513514
HexGrid_12108,0.02702702702702703
HexGrid_12109,0.0
HexGrid_12110,0.0
HexGrid_12111,0.0
HexGrid_12112,0.0
HexGrid_12113,0.0
HexGrid_12114,0.0
HexGrid_12115,0.0
HexGrid_12116,0.0
HexGrid_12117,0.0
HexGrid_12118,0.0
HexGrid_12119,0.013513513513513514
HexGrid_12120,0.0
HexGrid_12121,0.013513513513513514
HexGrid_12122,0.013513513513513514
HexGrid_12123,0.02702702702702703
HexGrid_12124,0.013513513513513514
HexGrid_12125,0.0
HexGrid_12126,0.0
HexGrid_12127,0.0
HexGrid_12128,0.0
HexGrid_12129,0.0
HexGrid_12130,0.0
HexGrid_12131,0.0
HexGrid_12132,0.0
HexGrid_12133,0.0
HexGrid_12134,0.0
HexGrid_12135,0.0
HexGrid_12136,0.0
HexGrid_12137,0.013513513513513514
HexGrid_12138,0.013513513513513514
HexGrid_12139,0.0
HexGrid_12140,0.0
HexGrid_12141,0.0
HexGrid_12142,0.0
HexGrid_12143,0.0
HexGrid_12144,0.0
HexGrid_12145,0.0
HexGrid_12146,0.0
HexGrid_12147,0.0
HexGrid_12148,0.0
HexGrid_12149,0.0
HexGrid_12150,0.013513513513513514
HexGrid_12151,0.0
HexGrid_12152,0.0
HexGrid_12153,0.013513513513513514
HexGrid_12154,0.013513513513513514
HexGrid_12155,0.013513513513513514
HexGrid_12156,0.0
HexGrid_12157,0.0
HexGrid_12158,0.0
HexGrid_12159,0.0
HexGrid_12160,0.0
HexGrid_12161,0.0
HexGrid_12162,0.0
HexGrid_12163,0.0
HexGrid_12164,0.0
HexGrid_12165,0.0
HexGrid_12166,0.0
HexGrid_12167,0.0
HexGrid_12168,0.0
HexGrid_12169,0.0
HexGrid_12170,0.0
HexGrid_12171,0.0
HexGrid_12172,0.0
HexGrid_12173,0.0
HexGrid_12174,0.0
HexGrid_12175,0.0
HexGrid_12176,0.013513513513513514
HexGrid_12177,0.013513513513513514
HexGrid_12178,0.013513513513513514
HexGrid_12179,0.0
HexGrid_12180,0.013513513513513514
HexGrid_12181,0.013513513513513514
HexGrid_12182,0.0
HexGrid_12183,0.0
HexGrid_12184,0.0
HexGrid_12185,0.0
HexGrid_12186,0.0
HexGrid_12187,0.0
HexGrid_12188,0.0
HexGrid_12189,0.0
HexGrid_12190,0.0
HexGrid_12191,0.0
HexGrid_12192,0.0
HexGrid_12193,0.0
HexGrid_12194,0.0
HexGrid_12195,0.0
HexGrid_12196,0.0
HexGrid_12197,0.013513513513513514
HexGrid_12198,0.013513513513513514
HexGrid_12199,0.05405405405405406
HexGrid_12200,0.02702702702702703
HexGrid_12201,0.02702702702702703
HexGrid_12202,0.02702702702702703
HexGrid_12203,0.013513513513513514
HexGrid_12204,0.0
HexGrid_12205,0.0
HexGrid_12206,0.0
HexGrid_12207,0.0
HexGrid_12208,0.0
HexGrid_12209,0.0
HexGrid_12210,0.0
HexGrid_12211,0.0
HexGrid_12212,0.0
HexGrid_12213,0.0
HexGrid_12214,0.0
HexGrid_12215,0.06756756756756757
HexGrid_12216,0.013513513513513514
HexGrid_12217,0.02702702702702703
HexGrid_12218,0.02702702702702703
HexGrid_12219,0.04054054054054054
HexGrid_12220,0.0
HexGrid_12221,0.0
HexGrid_12222,0.0
HexGrid_12223,0.0
HexGrid_12224,0.0
HexGrid_12225,0.0
HexGrid_12226,0.0
HexGrid_12227,0.0
HexGrid_12228,0.0
HexGrid_12229,0.013513513513513514
HexGrid_12230,0.0
HexGrid_12231,0.013513513513513514
HexGrid_12232,0.0
HexGrid_12233,0.0
HexGrid_12234,0.0
HexGrid_12235,0.0
HexGrid_12236,0.0
HexGrid_12237,0.0
HexGrid_12238,0.0
HexGrid_12239,0.0
HexGrid_12240,0.0
HexGrid_12241,0.0
HexGrid_12242,0.0
HexGrid_12243,0.0
HexGrid_12244,0.0
HexGrid_12245,0.02702702702702703
HexGrid_12246,0.013513513513513514
HexGrid_12247,0.013513513513513514
HexGrid_12248,0.0
HexGrid_12249,0.0
HexGrid_12250,0.0
HexGrid_12251,0.0
HexGrid_12252,0.0
HexGrid_12253,0.0
HexGrid_12254,0.0
HexGrid_12255,0.0
HexGrid_12256,0.0
HexGrid_12257,0.0
HexGrid_12258,0.013513513513513514
HexGrid_12259,0.02702702702702703
HexGrid_12260,0.0
HexGrid_12261,0.0
HexGrid_12262,0.0
HexGrid_12263,0.0
HexGrid_12264,0.0
HexGrid_12265,0.0
HexGrid_12266,0.0
HexGrid_12267,0.0
HexGrid_12268,0.0
HexGrid_12269,0.0
HexGrid_12270,0.0
HexGrid_12271,0.0
HexGrid_12272,0.0
HexGrid_12273,0.0
HexGrid_12274,0.0
HexGrid_12275,0.0
HexGrid_12276,0.0
HexGrid_12277,0.0
HexGrid_12278,0.0
HexGrid_12279,0.0
HexGrid_12280,0.0
HexGrid_12281,0.0
HexGrid_12282,0.0
HexGrid_12283,0.0
HexGrid_12284,0.0
HexGrid_12285,0.0
HexGrid_12286,0.0
HexGrid_12287,0.0
